RML,NOMBRE_COL,AREA,CALLE,NIVELES,US_ACT2020,geometry,Year,REGION,MANZANA,LOTE,SHAPE_AREA,ZONA,Categoria,Value
14 065 027,,357.0,SAN LORENZO 617,1,S,"MULTIPOLYGON (((-100.3579823194097 25.66047500150896, -100.3579047781714 25.66068930778103, -100.3577772681248 25.66065254528328, -100.357865325315 25.66042184728894, -100.3579885454445 25.66045780319068, -100.3579823194097 25.66047500150896)))",2011,,,,,Centrito,SERVICIOS,1
14 065 024,,371.0,SAN LORENZO 611,2,S,"MULTIPOLYGON (((-100.3583698340565 25.66060009529085, -100.3583562844694 25.66063721784511, -100.3583556016733 25.66063877600477, -100.3582960109039 25.66080248173024, -100.3581653734426 25.6607644790244, -100.3582498061228 25.66053335605329, -100.3583803635288 25.66057118309743, -100.3583698340565 25.66060009529085)))",2011,,,,,Centrito,SERVICIOS,1
14 065 025,DEL VALLE,360.0,SAN LORENZO 613,0,S,"MULTIPOLYGON (((-100.3582498089007 25.66053335416752, -100.3581653762206 25.66076447713864, -100.3580401669246 25.66072815195318, -100.3581215945615 25.66049624584347, -100.3582498089007 25.66053335416752)))",2011,,,,,Centrito,SERVICIOS,1
14 065 010,FUENTES DEL VALLE,500.0,VIA SAVOTINO 620,1,HU,"MULTIPOLYGON (((-100.3573125657161 25.66060453273816, -100.357340052014 25.66052661631563, -100.3573885026683 25.66054059048622, -100.3573901019699 25.66054092829185, -100.3575181204172 25.66057793328803, -100.3574337557187 25.66080831461474, -100.357258574736 25.66075771132408, -100.3573125657161 25.66060453273816)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 065 029,,368.0,SAN LORENZO 621,1,S,"MULTIPOLYGON (((-100.3577313769567 25.66038302471764, -100.3576470700697 25.66061502795644, -100.3575181165189 25.66057792596591, -100.3575335820886 25.66053471952094, -100.357535011561 25.66053036822137, -100.357602457343 25.6603454639921, -100.3577313769567 25.66038302471764)))",2011,,,,,Centrito,SERVICIOS,1
14 065 030,DEL VALLE,368.0,SAN LORENZO 623,1,C,"MULTIPOLYGON (((-100.3574165378988 25.66046657447631, -100.3574730327395 25.66030772962013, -100.3576024600908 25.66034546207955, -100.3575962733217 25.66036269529301, -100.3575350143088 25.66053036630881, -100.3575335848364 25.66053471760839, -100.3575181192667 25.66057792405336, -100.3573901008193 25.66054091905717, -100.3574165378988 25.66046657447631)))",2011,,,,,Centrito,COMERCIO,1
14 065 028,,376.0,SAN LORENZO 619,1,HU,"MULTIPOLYGON (((-100.3578530472416 25.66045419480768, -100.3577772707625 25.66065254332661, -100.3576470672124 25.66061502987002, -100.3577313740994 25.66038302663121, -100.3578653279527 25.66042184533226, -100.3578530472416 25.66045419480768)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 065 053,,240.0,VIA SABOTINO 630 F VALLE,2,HU,"MULTIPOLYGON (((-100.3566516837238 25.66036209581123, -100.3566628832472 25.66033046184242, -100.3567465522686 25.66035486572009, -100.3567072183865 25.66046907746669, -100.3567034431097 25.66047934037482, -100.3566664798804 25.66058640587102, -100.3565805495315 25.66056163501601, -100.3566516837238 25.66036209581123)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 065 031,,371.0,SAN LORENZO 625,1,C,"MULTIPOLYGON (((-100.3574537272786 25.66036211469791, -100.3573901035774 25.66054091717161, -100.3573885042758 25.66054057936599, -100.3572631810725 25.66050446617152, -100.3572597851187 25.66050354550306, -100.3573100089794 25.6603647914182, -100.3573111868459 25.66036227641256, -100.3573445857498 25.6602704092863, -100.3574730354975 25.66030772773457, -100.3574537272786 25.66036211469791)))",2011,,,,,Centrito,COMERCIO,1
14 065 014,,242.0,VIA SAVOTINO 628,2,HU,"MULTIPOLYGON (((-100.3568068297742 25.66037218768243, -100.356833378763 25.66037991152556, -100.3567504573083 25.66061070230321, -100.3566664780316 25.6605864071161, -100.3567034412608 25.66047934161991, -100.3567072165377 25.66046907871178, -100.3567465504198 25.66035486696518, -100.3568068297742 25.66037218768243)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 065 015,,486.0,VIA SAVOTINO PTE 632,1,HU,"MULTIPOLYGON (((-100.3566628851035 25.66033045949577, -100.3565805513878 25.66056163266936, -100.3564089238661 25.66051205336191, -100.356491999175 25.66028104972185, -100.3566628851035 25.66033045949577)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 065 016,FUENTES DEL VALLE,242.0,VIA SAVOTINO 640,2,C,"MULTIPOLYGON (((-100.3563671975624 25.66024707963918, -100.3564064246754 25.66025627282993, -100.3563250251812 25.66048814205384, -100.3562381922466 25.6604602616487, -100.3563221263328 25.66023189610997, -100.3563561009262 25.66024446709669, -100.3563671975624 25.66024707963918)))",2011,,,,,Centrito,COMERCIO,1
14 065 055,,241.0,VIA SAVOTINO 634,2,S,"MULTIPOLYGON (((-100.3564628394063 25.66036211906052, -100.3564089274364 25.66051205194734, -100.3563243622427 25.6604875503981, -100.3564064228466 25.66025627408386, -100.3564920027453 25.66028104830728, -100.3564628394063 25.66036211906052)))",2011,,,,,Centrito,SERVICIOS,1
14 065 032,FUENTES DEL VALLE,247.0,SAN LORENZO 627,1,HU,"MULTIPOLYGON (((-100.3573390054454 25.660285977874, -100.3573111895498 25.66036227502408, -100.3573100116833 25.66036479002972, -100.3572597878226 25.66050354411459, -100.3571763155586 25.66047935031418, -100.3572380263673 25.66029654511816, -100.3572434180257 25.66028125907126, -100.3572484952195 25.66026569380174, -100.3572556489869 25.66024450155833, -100.3573445884537 25.66027040789783, -100.3573390054454 25.660285977874)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 065 051,,243.0,SAN LORENZO 629 L VALLE,3,S,"MULTIPOLYGON (((-100.3572466909093 25.6602711407126, -100.3572434199148 25.6602812578619, -100.3572380282563 25.6602965439088, -100.3571763174477 25.66047934910482, -100.3570883549936 25.66045382153698, -100.3571173477248 25.66037490363241, -100.3571198832343 25.66036856702705, -100.3571742867135 25.66022088650651, -100.3572556508759 25.66024450034897, -100.3572466909093 25.6602711407126)))",2011,,,,,Centrito,SERVICIOS,1
14 065 037,,238.0,SAN LORENZO 637,2,S,"MULTIPOLYGON (((-100.3567330685287 25.66013314339515, -100.3567463080956 25.66009609439819, -100.3568277912263 25.66011991899359, -100.3567465512299 25.66035485579819, -100.3566628822085 25.66033045192052, -100.3567330685287 25.66013314339515)))",2011,,,,,Centrito,SERVICIOS,1
14 065 033,FUENTES DEL VALLE,247.0,SAN LORENZO 630,1,HU,"MULTIPOLYGON (((-100.3570512976903 25.66029454038074, -100.357084645487 25.66019470313864, -100.3571742884619 25.66022088519012, -100.3571221858493 25.66036212547971, -100.3571198849826 25.66036856571066, -100.3571173494732 25.66037490231604, -100.3570883567419 25.66045382022059, -100.3570060153155 25.66042982742075, -100.3570452311678 25.66031208986796, -100.3570512976903 25.66029454038074)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 065 039,FUENTES DEL VALLE,248.0,SAN LORENZO 641,1,C,"MULTIPOLYGON (((-100.3565764017849 25.66004677768501, -100.3564920016466 25.66028103836788, -100.3564064217479 25.66025626414445, -100.3564281464625 25.66019529493568, -100.3564289340452 25.6601926777653, -100.3564897654867 25.66002148429611, -100.3565764017849 25.66004677768501)))",2011,,,,,Centrito,COMERCIO,1
14 065 034,VALLE,231.0,SAN LORENZO 631,2,C,"MULTIPOLYGON (((-100.3569708078047 25.66025860843688, -100.3569744635261 25.66024809975347, -100.3570020718976 25.66017064073773, -100.3570846473958 25.66019470191104, -100.3570512995991 25.66029453915316, -100.3570452330766 25.66031208864036, -100.3570060172243 25.66042982619316, -100.3569240681365 25.66040611183589, -100.3569797878219 25.66026124060994, -100.3569708078047 25.66025860843688)))",2011,,,,,Centrito,COMERCIO,1
14 065 035,,257.0,SAN LORENZO 633,2,C,"MULTIPOLYGON (((-100.356978993586 25.66023560669678, -100.3569744652852 25.66024809850922, -100.3569708095639 25.66025860719262, -100.356979789581 25.66026123936568, -100.3569240698957 25.66040611059163, -100.356833375856 25.66037990289406, -100.3568640069476 25.66029444516791, -100.3568660398349 25.66028839538545, -100.3569172346347 25.66014599975565, -100.3570020736568 25.66017063949348, -100.356978993586 25.66023560669678)))",2011,,,,,Centrito,COMERCIO,1
14 065 036,,253.0,SAN LORENZO 635,2,C,"MULTIPOLYGON (((-100.3568948275687 25.66020838480551, -100.3568660416431 25.66028839406851, -100.3568640087558 25.66029444385097, -100.3568333776641 25.66037990157712, -100.356746549321 25.66035485701675, -100.3568277893174 25.66011992021215, -100.3569172364428 25.66014599843871, -100.3568948275687 25.66020838480551)))",2011,,,,,Centrito,COMERCIO,1
14 065 056,FUENTES DEL VALLE,250.0,RIO SAN LORENZO 639 A,2,HU,"MULTIPOLYGON (((-100.3567330702677 25.66013314213303, -100.3566628839475 25.66033045065839, -100.3565755478491 25.66030523436485, -100.3566596766617 25.66007108196801, -100.3567463098346 25.66009609313607, -100.3567330702677 25.66013314213303)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 065 040,,248.0,SAN LORENZO 645,2,HU,"MULTIPOLYGON (((-100.3564533374139 25.66012409970456, -100.3564289358936 25.6601926764841, -100.3564281483109 25.66019529365449, -100.3564064235963 25.66025626286326, -100.3563660518566 25.66024436465044, -100.3563210775844 25.66023152168117, -100.356403015147 25.65999626119144, -100.3564897673351 25.66002148301492, -100.3564533374139 25.66012409970456)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 065 038,DEL VALLE,240.0,RIO SAN LORENZO 639-A,2,C,"MULTIPOLYGON (((-100.3566267472383 25.66016304917926, -100.3566231601255 25.6601727460346, -100.356575549698 25.66030523312879, -100.356491999868 25.66028103964842, -100.3565764000062 25.66004677896556, -100.3566418733492 25.66006574436377, -100.3566596785106 25.66007108073195, -100.3566267472383 25.66016304917926)))",2011,,,,,Centrito,COMERCIO,1
14 043 023,FUENTES DEL VALLE,482.0,AVE FUENTES DEL VALLE 456,2,HU,"MULTIPOLYGON (((-100.3595552936044 25.66422163017029, -100.3595544322409 25.66422460072946, -100.3595246763926 25.66430821685428, -100.3595221818477 25.66431472945439, -100.3593980370273 25.66427998273429, -100.3593962447068 25.66427978782355, -100.3594093702966 25.66424302182395, -100.3594323854756 25.66417925400808, -100.3594406715879 25.66415498279228, -100.3595082623204 25.66396580897796, -100.359633590966 25.66400202584942, -100.3595552936044 25.66422163017029)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 003,FUENTES DEL VALLE,308.0,VIA TRIONFA 405 Y 405 A,2,HU,"MULTIPOLYGON (((-100.3604880992063 25.66396651879421, -100.3603955858654 25.66422265288898, -100.3602988358095 25.66419463470656, -100.3603027228091 25.6641839474557, -100.3603888871348 25.66393757136968, -100.3604880992063 25.66396651879421)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 041,FUENTES DEL VALLE,296.0,VIA TRIONFA 405 A,1,HU,"MULTIPOLYGON (((-100.3603845581441 25.66395027165024, -100.3603027249251 25.6641839460546, -100.3602988379255 25.66419463330546, -100.3602043146493 25.66416737020139, -100.3602907891662 25.66392430649784, -100.3602960389417 25.66391025606646, -100.3603888892509 25.66393756996857, -100.3603845581441 25.66395027165024)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 025,FUENTES DEL VALLE,202.0,FUENTES DEL VALLE OTE 574-A,2,HM,"MULTIPOLYGON (((-100.3590137358052 25.66398271679874, -100.3590651713624 25.66383763788209, -100.3591138586079 25.66385175029547, -100.3589876935759 25.66419827215071, -100.3589406555367 25.66418890555484, -100.3590137358052 25.66398271679874)))",2011,,,,,Centrito,HABITACIONAL MULTIFAMILIAR,1
14 043 029,FUENTES DEL VALLE,362.0,AV FUENTES DEL VALLE 584,2,HU,"MULTIPOLYGON (((-100.3583399985464 25.66381687251403, -100.3583819380357 25.66370256559856, -100.3584743084843 25.66372879189504, -100.3583619643425 25.66404852179691, -100.3582698766436 25.66400949041484, -100.3583399985464 25.66381687251403)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 007,FUENTES DEL VALLE,593.0,VIA TRIONFA 413,1,HU,"MULTIPOLYGON (((-100.3594829426772 25.66384361693454, -100.3595370065867 25.66369015479702, -100.3597253076527 25.66374423029479, -100.3596335898271 25.66400201414983, -100.3594460670082 25.66394796657276, -100.3594829426772 25.66384361693454)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 011,FUENTES DEL VALLE,449.0,VIA TRIONFA 419,2,HU,"MULTIPOLYGON (((-100.3591992898264 25.66361954746025, -100.3591142261601 25.6638499361348, -100.3591138574353 25.66385173825311, -100.3589732223724 25.66381093749476, -100.3590624640033 25.66355430565209, -100.3592079742549 25.66359608370987, -100.3591992898264 25.66361954746025)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 008,FUENTES DEL VALLE,304.0,VIA TRIONFA 415,2,HU,"MULTIPOLYGON (((-100.3595196296604 25.66373944386755, -100.3594460709456 25.66394796501925, -100.3593859041759 25.66393046808106, -100.3593789166911 25.6639285581404, -100.3593487360369 25.66391981056627, -100.3593618592081 25.66388283298738, -100.359375753795 25.66384524865479, -100.3594414761191 25.66366289905332, -100.3595370105241 25.66369015324353, -100.3595196296604 25.66373944386755)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 009,FUENTES DEL VALLE,444.0,VIA TRIONFA OTE 417,1,HU,"MULTIPOLYGON (((-100.3593374730359 25.66366404082014, -100.3592563998633 25.66389284060659, -100.3591138544606 25.66385174036644, -100.3591142231855 25.66384993824813, -100.3592079712802 25.6635960858232, -100.3593475038614 25.6636357680361, -100.3593374730359 25.66366404082014)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 045,FUENTES DEL VALLE,294.0,VIA TRIUNFA 415 F DEL VALLE,2,HU,"MULTIPOLYGON (((-100.359322615118 25.66370607983479, -100.3593475018211 25.66363576996918, -100.3594414781556 25.66366289767102, -100.3593487380734 25.66391980918398, -100.359256397823 25.66389284253967, -100.359322615118 25.66370607983479)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 013,FUENTES DEL VALLE,477.0,VIA TRIONFA 419 A,1,HU,"MULTIPOLYGON (((-100.3590624671078 25.66355430356464, -100.3590347004349 25.66363490327733, -100.3589732254768 25.66381093540732, -100.3588739761318 25.66378209309037, -100.3588596853471 25.66382250253171, -100.3588591160792 25.66382377749016, -100.3588129267747 25.66381031182451, -100.3589190673236 25.6635133168807, -100.3590624671078 25.66355430356464)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 012,FUENTES DEL VALLE,518.0,VIA TRIONFA 421,1,HU,"MULTIPOLYGON (((-100.3588058114918 25.6634810054926, -100.3589190703782 25.66351331478468, -100.3588129298292 25.6638103097285, -100.3586717874538 25.66376937233364, -100.3587754741448 25.66347215344622, -100.3588058114918 25.6634810054926)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 014,FUENTES DEL VALLE,345.0,VIA TRIONFA 423,2,HU,"MULTIPOLYGON (((-100.3586617557999 25.66349860385297, -100.3586804906328 25.66344513906186, -100.3587754771668 25.66347215199155, -100.3586717904758 25.66376937087898, -100.358576642883 25.66374190090319, -100.3586617557999 25.66349860385297)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 038,FUENTES DEL VALLE,341.0,VIA TRIONFA 423 A,2,HU,"MULTIPOLYGON (((-100.3586804925991 25.6634451385199, -100.3585766448494 25.66374190036122, -100.3584796969938 25.66371353009869, -100.3585767767925 25.66343763961329, -100.3586650724077 25.66344083827025, -100.3586804925991 25.6634451385199)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 019,FUENTES DEL VALLE,349.0,AVE F DEL VALLE 570 Y 572,2,HU,"MULTIPOLYGON (((-100.3603658482171 25.66430437482737, -100.360356580218 25.66433115874238, -100.3603063613107 25.66447016113202, -100.3603046214001 25.66447469168745, -100.3602851123702 25.66452830494924, -100.3601994468411 25.66450360496769, -100.360298835384 25.66419463455891, -100.3603955867672 25.66422266209709, -100.3603658482171 25.66430437482737)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 020,FUENTES DEL VALLE,723.0,FTES DEL VALLE 548,2,HU,"MULTIPOLYGON (((-100.3600962518978 25.6644754312564, -100.3599019642661 25.66442026695175, -100.360014553814 25.66411168123881, -100.3602020613579 25.66416755500082, -100.3600962518978 25.6644754312564)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 021,FUENTES DEL VALLE,721.0,F DEL VALLE OTE 550 F DEL VALLE,2,HU,"MULTIPOLYGON (((-100.3598079645261 25.66410173172414, -100.359814032403 25.66408432319772, -100.3598224455681 25.66406096774938, -100.3598238809926 25.66405714540154, -100.360013790112 25.66411226356315, -100.3599019495872 25.66442116246375, -100.359712646477 25.66436804881579, -100.3597149789772 25.66436097343009, -100.3598079645261 25.66410173172414)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 040,FUENTES DEL VALLE,603.0,FUENTES DEL VALLE 574,2,HU,"MULTIPOLYGON (((-100.3590399228999 25.6640548090461, -100.3591138556492 25.66385175118076, -100.3592564010518 25.66389285142091, -100.3591376572325 25.6642280184259, -100.3589876906172 25.66419827303598, -100.3590399228999 25.6640548090461)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 022,FUENTES DEL VALLE,727.0,AV F DEL VALLE 552,1,HU,"MULTIPOLYGON (((-100.3595552896018 25.66422163213068, -100.3596335869635 25.66400202780981, -100.3598238850355 25.66405714261013, -100.359822449611 25.66406096495797, -100.3598140364459 25.66408432040631, -100.359807968569 25.66410172893272, -100.3597149830202 25.66436097063868, -100.35971265052 25.66436804602438, -100.3595221778452 25.66431473141478, -100.35952467239 25.66430821881467, -100.3595544282384 25.66422460268986, -100.3595552896018 25.66422163213068)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 024,FUENTES DEL VALLE,509.0,AVE FUENTES DEL VALLE 458,2,HM,"MULTIPOLYGON (((-100.3593709907827 25.6639502980584, -100.359378916571 25.66392856951766, -100.3593859040559 25.66393047945832, -100.3595082649989 25.66396580710213, -100.3594406742664 25.66415498091645, -100.3594323881541 25.66417925213226, -100.3593962473853 25.66427978594773, -100.3592614511113 25.66425289734161, -100.359266861865 25.66423930392973, -100.3592678447604 25.66423675545949, -100.3593709907827 25.6639502980584)))",2011,,,,,Centrito,HABITACIONAL MULTIFAMILIAR,1
14 043 027,FUENTES DEL VALLE,422.0,F DEL VALLE 578,2,HU,"MULTIPOLYGON (((-100.3588591195762 25.66382378805727, -100.3587442392983 25.66414971378545, -100.3586397478772 25.66412662931749, -100.3587531576381 25.66379173404322, -100.3588591195762 25.66382378805727)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 005,FUENTES DEL VALLE,603.0,VIA TRIONFA 409,2,HU,"MULTIPOLYGON (((-100.3601071069037 25.66385494741214, -100.3600137888823 25.66411225264088, -100.3598238797629 25.66405713447927, -100.3599104095047 25.66381544591756, -100.3599166044912 25.66379895318242, -100.3601071069037 25.66385494741214)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 043,FUENTES DEL VALLE,403.0,AVE FUENTES DEL VALLE 582,2,HU,"MULTIPOLYGON (((-100.3586219946065 25.66391141390813, -100.3585523377588 25.66411069331349, -100.3585355771723 25.66410831001312, -100.3585192017066 25.66410557044762, -100.3585029329864 25.66410194817271, -100.3584866578727 25.66409776166291, -100.3584710358552 25.66409282844046, -100.3584552525994 25.66408740296559, -100.3585766442209 25.66374191346768, -100.3586717918136 25.66376938344348, -100.3586219946065 25.66391141390813)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 004,FUENTES DEL VALLE,323.0,VIA TRIONFA 407 OTE,1,HU,"MULTIPOLYGON (((-100.360290790843 25.66392430440784, -100.3602043163175 25.66416736756267, -100.3601061352594 25.66413889087309, -100.3601907798577 25.66388153031481, -100.3602960406098 25.66391025342321, -100.360290790843 25.66392430440784)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 006,FUENTES DEL VALLE,603.0,VIA TRIONFA 411,2,HU,"MULTIPOLYGON (((-100.3596984465057 25.66381921673337, -100.3597253035793 25.66374423304134, -100.3599166085542 25.66379895039985, -100.3599104135676 25.66381544313499, -100.3598238838258 25.6640571316967, -100.3596335857538 25.66400201689638, -100.3596984465057 25.66381921673337)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 028,FUENTES DEL VALLE,405.0,AV F DEL VALLE OTE 580,2,HU,"MULTIPOLYGON (((-100.3585766462469 25.66374191203132, -100.3584552546254 25.66408740152923, -100.3584432168339 25.66408282289545, -100.3583619622085 25.66404852249392, -100.3584796983912 25.6637135417688, -100.3585766462469 25.66374191203132)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 026,FUENTES DEL VALLE,842.0,AV F DEL VALLE 576,2,HU,"MULTIPOLYGON (((-100.3588591153039 25.66382378906312, -100.3588596845717 25.66382251410466, -100.3588739753565 25.66378210466333, -100.3590651725189 25.66383763532524, -100.3589406566932 25.66418890299798, -100.3587442350259 25.6641497147913, -100.35877070725 25.66407505225251, -100.3588591153039 25.66382378906312)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 044,FUENTES DEL VALLE,440.0,AV FUENTES DEL VALLE 586,2,HU,"MULTIPOLYGON (((-100.3583819400286 25.66370256387358, -100.3582698786364 25.66400948868988, -100.3581793542232 25.6639710422674, -100.3581757204594 25.66396631486174, -100.3581725909399 25.66396144169035, -100.3581700414943 25.66395624570843, -100.358168190057 25.66395083162562, -100.3581669202816 25.66394523578169, -100.3581664640416 25.66393931495472, -100.3581665950769 25.66393370607499, -100.3582596225577 25.66366758753864, -100.3583819400286 25.66370256387358)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 015,FUENTES DEL VALLE,327.0,VIA SERVIO TULIO 502,2,HU,"MULTIPOLYGON (((-100.3584669221368 25.66358869768364, -100.3585186819927 25.66360267589496, -100.3584743080089 25.66372878510989, -100.3582596200895 25.66366758247847, -100.3582652047106 25.66365215353083, -100.3583030522681 25.66354419774273, -100.3584669221368 25.66358869768364)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 039,FUENTES DEL VALLE,367.0,VIA SERVIO TULIO 500,3,HU,"MULTIPOLYGON (((-100.3585186810916 25.66360267110008, -100.358303051367 25.66354419294787, -100.3583364135038 25.66344908128779, -100.3583395570467 25.66344489037729, -100.3583435221224 25.66344107976517, -100.358347650434 25.66343793773348, -100.3583524061159 25.66343521308222, -100.3583575544984 25.66343280218828, -100.3583629447431 25.66343112968399, -100.3583683040609 25.66343016282413, -100.358374058887 25.66342975658468, -100.3585767789474 25.66343763900637, -100.3585186810916 25.66360267110008)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 002,FUENTES DEL VALLE,500.0,VIA TRIONFA 403,1,HU,"MULTIPOLYGON (((-100.3606288906802 25.66406247771499, -100.3606281308701 25.6640641071343, -100.3605557634015 25.66426899232053, -100.3603955825458 25.6642226544548, -100.3604880958867 25.66396652036003, -100.3606462731229 25.66401336330701, -100.3606288906802 25.66406247771499)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 017,FUENTES DEL VALLE,368.0,VIA CORSO 512,2,HU,"MULTIPOLYGON (((-100.3606084344079 25.66459417528402, -100.3606581139911 25.66445331095305, -100.3608065739305 25.66449473002366, -100.3608165599222 25.66468047255432, -100.3606005044012 25.66461671372341, -100.3606084344079 25.66459417528402)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 018,FUENTES DEL VALLE,604.0,AVE FUENTES DEL VALLE 568,1,HU,"MULTIPOLYGON (((-100.3603658457603 25.6643043769167, -100.3603955837149 25.66422266529637, -100.3605557645706 25.66426900316212, -100.3605070715194 25.66440741927791, -100.3605065022571 25.66440869424219, -100.360505787675 25.66441066710545, -100.3604617101263 25.664535513256, -100.3604563127161 25.66455027043399, -100.3604543950763 25.66455617811239, -100.36044821614 25.6645740814487, -100.3602851080894 25.66452830705558, -100.3603046189507 25.66447469377446, -100.3603063576403 25.66447016323041, -100.3603565765564 25.66433116139176, -100.3603658457603 25.6643043769167)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 031,FUENTES DEL VALLE,209.0,AVE FUENTES DEL VALLE S/N,2,HU,"MULTIPOLYGON (((-100.360636910427 25.66430312999763, -100.3607989510177 25.66434952531574, -100.3608030672311 25.66442423012158, -100.3605295245732 25.66434346932904, -100.3605522638368 25.66427889397391, -100.360636910427 25.66430312999763)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 001,FUENTES DEL VALLE,621.0,VIA TRIONFA 401,2,HU,"MULTIPOLYGON (((-100.3606281276691 25.66406410949353, -100.3606288874792 25.66406248007423, -100.3606462699219 25.66401336566625, -100.3607812118866 25.66405308927308, -100.3607918035607 25.66421480131655, -100.3607989518544 25.66434951389569, -100.3605522646735 25.66427888255386, -100.3606281276691 25.66406410949353)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 046,FUENTES DEL VALLE,152.0,AVE FUENTES DEL VALLE,2,HU,"MULTIPOLYGON (((-100.3605345146357 25.66456656405559, -100.3605819165926 25.66443205029882, -100.3606581172547 25.66445330972181, -100.3606005076649 25.66461671249217, -100.3605243353189 25.66459547674962, -100.3605345146357 25.66456656405559)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 047,FUENTES DEL VALLE,152.0,AV FUENTES DEL VALLE,2,HU,"MULTIPOLYGON (((-100.3604742671041 25.66450020665723, -100.3605057866224 25.66441067530426, -100.3605819182141 25.66443204920929, -100.3605243369404 25.6645954756601, -100.3604482150874 25.66457408964752, -100.3604543940237 25.66455618631123, -100.3604563116635 25.66455027863282, -100.3604742671041 25.66450020665723)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 043 048,FUENTES DEL VALLE,229.0,VIA CORSO 512-A,2,HU,"MULTIPOLYGON (((-100.3605057822307 25.66441067281718, -100.3605064968127 25.66440869995392, -100.3605070660751 25.66440742498965, -100.3605295243357 25.66434347210306, -100.3608030669936 25.6644242328956, -100.3608065744239 25.6644947252158, -100.3605057822307 25.66441067281718)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 059 001,FUENTES DEL VALLE,671.0,COLATINA 602,2,HU,"MULTIPOLYGON (((-100.358770682603 25.66176118067659, -100.35873080487 25.66187190640198, -100.3587196107713 25.66187994597377, -100.3587030083961 25.66188119384607, -100.3585078095639 25.66182594672833, -100.3585112858252 25.66181677988136, -100.3585626051202 25.66167519375711, -100.3585641552861 25.66167119400386, -100.3585998511399 25.66157260427243, -100.3588161864305 25.66163527245858, -100.358770682603 25.66176118067659)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
14 059 003,,503.0,VIA COLATINA 606 Y 606 A,2,HU,"MULTIPOLYGON (((-100.3582429789726 25.66157641469104, -100.3582774487079 25.66147949405228, -100.3584372874229 25.66152565396887, -100.3583486150054 25.66178101054383, -100.3581865985892 25.66173501186982, -100.3582039861514 25.66168628562334, -100.3582046661681 25.66168448060986, -100.3582429789726 25.66157641469104)))",2011,,,,,Centrito,HABITACIONAL UNIFAMILIAR,1
