RML,NOMBRE_COL,AREA,CALLE,NIVELES,US_ACT2020,geometry,Year,REGION,MANZANA,LOTE,SHAPE_AREA,ZONA,Categoria,Value
01 021 035,DEL VALLE,,RIO MISSOURI 457,2,HU,"MULTIPOLYGON (((-100.3572959015572 25.6595005957946, -100.3573067557002 25.65946905877327, -100.3573212150407 25.65942704835313, -100.3573432840286 25.65936292813832, -100.3573497681542 25.65934408907071, -100.357353079183 25.65933446981285, -100.3573831623215 25.65934319347223, -100.3574353957764 25.65935833909676, -100.3574317848132 25.65936883060829, -100.3574256228347 25.65938673401969, -100.3574030754859 25.65945224188924, -100.3573895266252 25.6594916065695, -100.3573781806253 25.65952457289739, -100.3573458530973 25.65951515232867, -100.3572959015572 25.6595005957946)))",2020,01,021,035,167.2850593804,Centrito,HABITACIONAL UNIFAMILIAR,1
01 021 036,DEL VALLE,,RIO MISSOURI 457-A,2,HU,"MULTIPOLYGON (((-100.3572157464426 25.65947723812658, -100.3572265562566 25.65944583153582, -100.3572409210929 25.65940409466789, -100.3572632813839 25.65933912757265, -100.3572698503971 25.65932004213849, -100.3572728884915 25.65931121633338, -100.3573041789799 25.6593202899304, -100.357353079183 25.65933446981285, -100.3573497681542 25.65934408907071, -100.3573432840286 25.65936292813832, -100.3573212150407 25.65942704835313, -100.3573067557002 25.65946905877327, -100.3572959015572 25.6595005957946, -100.3572614531271 25.65949055750303, -100.3572157464426 25.65947723812658)))",2020,01,021,036,162.8618407351,Centrito,HABITACIONAL UNIFAMILIAR,1
01 021 037,DEL VALLE,,RIO MISSOURI 457-B,2,HU,"MULTIPOLYGON (((-100.3571861755307 25.65946862072369, -100.3571833849592 25.65946780790514, -100.3571711821796 25.65946425120356, -100.3571328657468 25.6594530859499, -100.3571437141574 25.65942156704996, -100.3571458446914 25.65941537793709, -100.357157757869 25.6593807649358, -100.357180098924 25.65931585491143, -100.3571858143921 25.65929924947212, -100.3571899712772 25.65928717286925, -100.3572200533872 25.65929589566976, -100.3572728884915 25.65931121633338, -100.3572698503971 25.65932004213849, -100.3572632813839 25.65933912757265, -100.3572409210929 25.65940409466789, -100.3572265562566 25.65944583153582, -100.3572157464426 25.65947723812658, -100.3571861755307 25.65946862072369)))",2020,01,021,037,168.2914048903,Centrito,HABITACIONAL UNIFAMILIAR,1
14 053 024,FUENTES DEL VALLE,,VIA COLATINA 521,1,HU,"MULTIPOLYGON (((-100.3592762790427 25.66247897859752, -100.3593419178527 25.66229412891461, -100.359365480093 25.66222777437467, -100.3593676811646 25.66222157464509, -100.3595286961914 25.6622681102064, -100.3595270308921 25.66227279896357, -100.3595113375894 25.66231699336808, -100.3594996303536 25.66234996230104, -100.3594545825334 25.66247682586498, -100.3594372943898 25.66252551424553, -100.3593999443229 25.66251471983265, -100.3593497787564 25.66250022112281, -100.3593145986036 25.66249005383423, -100.3592856462878 25.66248168573586, -100.3592762790427 25.66247897859752)))",2020,14,053,024,508.1320717809,Centrito,HABITACIONAL UNIFAMILIAR,1
14 053 010,DEL VALLE,,VIA ROMULO 522,2,HU,"MULTIPOLYGON (((-100.3591852772278 25.6627352574063, -100.3592291051475 25.66261182895448, -100.3592407777058 25.6625789560682, -100.3592498041337 25.66255353662329, -100.3592627037209 25.66251721057482, -100.3592762790427 25.66247897859752, -100.3592856462878 25.66248168573586, -100.3593145986036 25.66249005383423, -100.3593497787564 25.66250022112281, -100.3593999443229 25.66251471983265, -100.3594372943898 25.66252551424553, -100.3593640261577 25.66273185195784, -100.3593463633478 25.66278159295055, -100.3591989950815 25.66273920339832, -100.3591852772278 25.6627352574063)))",2020,14,053,010,505.7145282922,Centrito,HABITACIONAL UNIFAMILIAR,1
14 053 023,FUENTES DEL VALLE,,VIA COLATINA 523 F VALLE,2,HU,"MULTIPOLYGON (((-100.3594372943898 25.66252551424553, -100.3594545825334 25.66247682586498, -100.3594996303536 25.66234996230104, -100.3595113375894 25.66231699336808, -100.3595270308921 25.66227279896357, -100.3595286961914 25.6622681102064, -100.3596887937931 25.66231437966051, -100.3596870715414 25.66231922875751, -100.3596816132876 25.66233460127671, -100.3596703221827 25.66236639893687, -100.3596635423101 25.66238549274929, -100.3596468971763 25.66243236762023, -100.3596278965256 25.66248587884358, -100.3595973923202 25.6625717846886, -100.3594772661426 25.66253706701555, -100.3594372943898 25.66252551424553)))",2020,14,053,023,505.2407416068,Centrito,HABITACIONAL UNIFAMILIAR,1
14 053 030,FUENTES DEL VALLE,,VIA ROMULO 520 F VALLE,1,HU,"MULTIPOLYGON (((-100.3593463633478 25.66278159295055, -100.3593640261577 25.66273185195784, -100.3594372943898 25.66252551424553, -100.3594772661426 25.66253706701555, -100.3595973923202 25.6625717846886, -100.3595413555341 25.66272959532177, -100.3595235779164 25.66277965972696, -100.3595065320589 25.66282766419206, -100.359449017949 25.66281112035722, -100.3593463633478 25.66278159295055)))",2020,14,053,030,502.4402277263,Centrito,HABITACIONAL UNIFAMILIAR,1
14 053 022,FUENTES DEL VALLE,,,1,HU,"MULTIPOLYGON (((-100.3597599431224 25.66261876342278, -100.3595973923202 25.6625717846886, -100.3596278965256 25.66248587884358, -100.3596468971763 25.66243236762023, -100.3596635423101 25.66238549274929, -100.3596703221827 25.66236639893687, -100.3596816132876 25.66233460127671, -100.3596870715414 25.66231922875751, -100.3596887937931 25.66231437966051, -100.3599166251738 25.66238022583433, -100.359914820893 25.66238530773505, -100.3599098781635 25.66239922725823, -100.3598970685777 25.66243530152211, -100.359888675572 25.66245893645118, -100.3598758563305 25.66249503879219, -100.3598252241438 25.66263763008226, -100.3597599431224 25.66261876342278)))",2020,14,053,022,718.9944382823,Centrito,HABITACIONAL UNIFAMILIAR,1
14 053 009,FUENTES DEL VALLE,,,2,HU,"MULTIPOLYGON (((-100.3595065320589 25.66282766419206, -100.3595235779164 25.66277965972696, -100.3595413555341 25.66272959532177, -100.3595973923202 25.6625717846886, -100.3597599431224 25.66261876342278, -100.3597341925383 25.66269128332556, -100.3597161987586 25.66274195649292, -100.3596911123077 25.66281260577897, -100.359684099756 25.66283235453313, -100.3596691556079 25.66287444099898, -100.3595065320589 25.66282766419206)))",2020,14,053,009,509.7393749475,Centrito,HABITACIONAL UNIFAMILIAR,1
14 053 021,FUENTES DEL VALLE,,VIA COLATINA 513,2,HU,"MULTIPOLYGON (((-100.3598252241438 25.66263763008226, -100.3598758563305 25.66249503879219, -100.359888675572 25.66245893645118, -100.3598970685777 25.66243530152211, -100.3599098781635 25.66239922725823, -100.359914820893 25.66238530773505, -100.3599166251738 25.66238022583433, -100.3599796582209 25.66239844254308, -100.3600101947508 25.66240726794092, -100.3599997078514 25.66243758826105, -100.359997573252 25.66244376119654, -100.3599910218405 25.66246270392047, -100.359944505953 25.66259719608683, -100.3599428912529 25.66260186541646, -100.3599312574354 25.66263550181822, -100.3599209528243 25.6626652967711, -100.3598973937067 25.66265848745609, -100.3598252241438 25.66263763008226)))",2020,14,053,021,298.6945515998,Centrito,HABITACIONAL UNIFAMILIAR,1
14 053 008,FUENTES DEL VALLE,,VIA ROMULO 516,1,HU,"MULTIPOLYGON (((-100.3596691556079 25.66287444099898, -100.359684099756 25.66283235453313, -100.3596911123077 25.66281260577897, -100.3597161987586 25.66274195649292, -100.3597341925383 25.66269128332556, -100.3597599431224 25.66261876342278, -100.3598252241438 25.66263763008226, -100.3598973937067 25.66265848745609, -100.3599209528243 25.6626652967711, -100.3599155579106 25.66268089442475, -100.3598804297445 25.66278246121573, -100.3598496913532 25.662871336113, -100.3598323799689 25.66292139079038, -100.3597722501337 25.66290409499036, -100.3597541125431 25.66289887836288, -100.3597385915906 25.66289441382198, -100.3596691556079 25.66287444099898)))",2020,14,053,008,507.8634272216,Centrito,HABITACIONAL UNIFAMILIAR,1
14 053 020,FUENTES DEL VALLE,,VIA COLATINA 517,2,HU,"MULTIPOLYGON (((-100.3599209528243 25.6626652967711, -100.3599312574354 25.66263550181822, -100.3599428912529 25.66260186541646, -100.359944505953 25.66259719608683, -100.3599910218405 25.66246270392047, -100.359997573252 25.66244376119654, -100.3599997078514 25.66243758826105, -100.3600101947508 25.66240726794092, -100.3601743096762 25.66245469842422, -100.3601421048775 25.662545393682, -100.3601252910028 25.66259274688817, -100.3600829091689 25.66271210371366, -100.3599209528243 25.6626652967711)))",2020,14,053,020,514.5100563336,Centrito,HABITACIONAL UNIFAMILIAR,1
14 053 007,FUENTES DEL VALLE,,VIA ROMULO L7 M33,2,HU,"MULTIPOLYGON (((-100.3598323799689 25.66292139079038, -100.3598496913532 25.662871336113, -100.3598804297445 25.66278246121573, -100.3599155579106 25.66268089442475, -100.3599209528243 25.6626652967711, -100.3600829091689 25.66271210371366, -100.3599922651703 25.66296737925783, -100.3599238625846 25.66294770480755, -100.3598323799689 25.66292139079038)))",2020,14,053,007,503.7222097783,Centrito,HABITACIONAL UNIFAMILIAR,1
14 053 019,FUENTES DEL VALLE,,VIA COLATINA 515,1,HU,"MULTIPOLYGON (((-100.3600829091689 25.66271210371366, -100.3601252910028 25.66259274688817, -100.3601421048775 25.662545393682, -100.3601743096762 25.66245469842422, -100.3602525731038 25.66247731720977, -100.3603351143933 25.66250117183343, -100.3603206416081 25.66254193126468, -100.3603030593619 25.6625914476991, -100.3602437142058 25.66275857720943, -100.360149783479 25.66273143028557, -100.3601165482227 25.6627218256142, -100.3600884693655 25.6627137104681, -100.3600829091689 25.66271210371366)))",2020,14,053,019,507.4699369828,Centrito,HABITACIONAL UNIFAMILIAR,1
14 053 006,FUENTES DEL VALLE,,VIA ROMULO 512,2,HU,"MULTIPOLYGON (((-100.3599922651703 25.66296737925783, -100.3600829091689 25.66271210371366, -100.3600884693655 25.6627137104681, -100.3601165482227 25.6627218256142, -100.360149783479 25.66273143028557, -100.3602437142058 25.66275857720943, -100.3601851460408 25.66292351993306, -100.3601834411891 25.66292832102104, -100.360181807786 25.66293292190931, -100.3601665809256 25.66297580287033, -100.3601531409772 25.66301365264911, -100.3600907432267 25.66299570457932, -100.3600330130877 25.66297909979256, -100.3599922651703 25.66296737925783)))",2020,14,053,006,503.0733710183,Centrito,HABITACIONAL UNIFAMILIAR,1
14 053 018,FUENTES DEL VALLE,,VIA COLATINA 509,2,HU,"MULTIPOLYGON (((-100.3604068601789 25.66280572662085, -100.3602437142058 25.66275857720943, -100.3603030593619 25.6625914476991, -100.3603206416081 25.66254193126468, -100.3603351143933 25.66250117183343, -100.3605054744159 25.6625504072478, -100.3605021284726 25.6625598309712, -100.3604902989105 25.66259314691352, -100.3604824842852 25.662615154931, -100.3604624645384 25.66267153513289, -100.3604620281772 25.66267276258625, -100.3604453505235 25.66271973173944, -100.3604412863191 25.6627311764547, -100.3604364643117 25.66274475629292, -100.360430059122 25.66276279660914, -100.3604140745571 25.66280781181274, -100.3604068601789 25.66280572662085)))",2020,14,053,018,537.6236878096,Centrito,HABITACIONAL UNIFAMILIAR,1
14 053 005,FUENTES DEL VALLE,,VIA ROMULO 510,2,HU,"MULTIPOLYGON (((-100.3601531409772 25.66301365264911, -100.3601665809256 25.66297580287033, -100.360181807786 25.66293292190931, -100.3601834411891 25.66292832102104, -100.3601851460408 25.66292351993306, -100.3602437142058 25.66275857720943, -100.3604068601789 25.66280572662085, -100.3603343194507 25.66301002021264, -100.3603163596962 25.663060600133, -100.3603101209149 25.663058805596, -100.3601926035854 25.66302500320322, -100.3601531409772 25.66301365264911)))",2020,14,053,005,509.9940418765,Centrito,HABITACIONAL UNIFAMILIAR,1
01 033 018,DEL VALLE,,GUADALQUIVIR 238,1,HU,"MULTIPOLYGON (((-100.3619408858253 25.66001539817598, -100.3619417667048 25.66001296395098, -100.3619619986226 25.65995702850213, -100.3620032920996 25.65984286559956, -100.3620137243564 25.65981402365263, -100.3622055559565 25.65986964777367, -100.3622016654784 25.65988040292741, -100.3621554984561 25.66000803971294, -100.3621509531126 25.66002060490651, -100.3621345170919 25.6600660452324, -100.3621327824203 25.66007084210515, -100.3619408858253 25.66001539817598)))",2020,01,033,018,474.3757656886,Centrito,HABITACIONAL UNIFAMILIAR,1
01 033 017,,,GUADALQUIVIR 236 OTE,2,C,"MULTIPOLYGON (((-100.3621327824203 25.66007084210515, -100.3621345170919 25.6600660452324, -100.3621509531126 25.66002060490651, -100.3621554984561 25.66000803971294, -100.3622016654784 25.65988040292741, -100.3622055559565 25.65986964777367, -100.3622197936629 25.65987377643516, -100.3622659450187 25.65988715868856, -100.3622948961996 25.6598955542107, -100.362367952801 25.65991673799554, -100.3623921104379 25.6599237426794, -100.3623674752062 25.65999542917861, -100.3623650528666 25.66000247880711, -100.3623583884919 25.66002186960136, -100.3623493499885 25.66004816962909, -100.362322701208 25.66012571376004, -100.3621327824203 25.66007084210515)))",2020,01,033,017,464.9930025109,Centrito,COMERCIO,1
01 033 016,,,GUADALQUIVIR OTE 230 DEL VALLE,1,C,"MULTIPOLYGON (((-100.362322701208 25.66012571376004, -100.3623493499885 25.66004816962909, -100.3623583884919 25.66002186960136, -100.3623650528666 25.66000247880711, -100.3623674752062 25.65999542917861, -100.3623921104379 25.6599237426794, -100.3624099213234 25.65992890696584, -100.3624685053684 25.65994589472791, -100.3625805061336 25.65997837090225, -100.362558107295 25.66004276666269, -100.3625342604741 25.66011132732197, -100.362527085186 25.66013195530659, -100.3625182400461 25.66015738497986, -100.3625103943214 25.6601799423301, -100.3623913343909 25.66014554298001, -100.362322701208 25.66012571376004)))",2020,01,033,016,464.1057192498,Centrito,COMERCIO,1
01 033 015,DEL VALLE,,AMAZONAS OTE 235,1,S,"MULTIPOLYGON (((-100.3623921104379 25.6599237426794, -100.362367952801 25.65991673799554, -100.3622948961996 25.6598955542107, -100.3622659450187 25.65988715868856, -100.3622197936629 25.65987377643516, -100.3622339357268 25.65983467848623, -100.3622749980915 25.65972115599876, -100.3622896114519 25.6596807544195, -100.3624186181986 25.65971816237811, -100.3624797378333 25.6597358848811, -100.3624099213234 25.65992890696584, -100.3623921104379 25.6599237426794)))",2020,01,033,015,450.8633449741,Centrito,SERVICIOS,1
01 033 014,DEL VALLE,,GUADALQUIVIR OTE 228,2,C,"MULTIPOLYGON (((-100.3625103943214 25.66017994233011, -100.3625182400461 25.66015738497987, -100.362527085186 25.6601319553066, -100.3625342604741 25.66011132732196, -100.362558107295 25.66004276666273, -100.3625805061336 25.65997837090227, -100.3626293451933 25.65999253240299, -100.3626632808642 25.66000237195223, -100.3627744421596 25.66003460481393, -100.3628190883985 25.66004755040974, -100.3629709560493 25.66009158634179, -100.3628984454419 25.66029205716717, -100.3627018646216 25.66023526126503, -100.3625499637008 25.66019137433992, -100.3625103943214 25.66017994233011)))",2020,01,033,014,959.392690128,Centrito,COMERCIO,1
01 033 030,,,AMAZONAS 231 VALLE,2,C,"MULTIPOLYGON (((-100.3625805061336 25.65997837090225, -100.3624685053684 25.65994589472791, -100.3624099213234 25.65992890696584, -100.3624797378333 25.6597358848811, -100.3626991623625 25.65979950931569, -100.3626878996379 25.65983064692619, -100.3626633575109 25.65989849992776, -100.3626418722442 25.65995789973026, -100.3626293451933 25.65999253240299, -100.3625805061336 25.65997837090225)))",2020,01,033,030,520.3389035422,Centrito,COMERCIO,1
01 033 013,VALLE,,AMAZONAS OTE 227,2,S,"MULTIPOLYGON (((-100.3627744421596 25.66003460481392, -100.3626632808642 25.66000237195222, -100.3626293451933 25.65999253240299, -100.3626418722442 25.65995789973026, -100.3626633575109 25.65989849992776, -100.3626878996379 25.65983064692619, -100.3626991623625 25.65979950931569, -100.3628889052955 25.65985452814692, -100.3628368222523 25.65999852163858, -100.3628190883985 25.66004755040971, -100.3627815505311 25.6600366656028, -100.3627744421596 25.66003460481392)))",2020,01,033,013,449.952118845,Centrito,SERVICIOS,1
01 033 028,,,AMAZONAS 225 VALLE,2,S,"MULTIPOLYGON (((-100.3629709560493 25.66009158634178, -100.3628863041516 25.66006704051163, -100.3628190883985 25.66004755040971, -100.3628368222523 25.65999852163858, -100.3628889052955 25.65985452814692, -100.3630830161536 25.65991081238483, -100.3630131995454 25.66010383472767, -100.3629882492412 25.66009660009681, -100.3629709560493 25.66009158634178)))",2020,01,033,028,460.3098729105,Centrito,SERVICIOS,1
01 033 010,DEL VALLE,,AMAZONAS OTE 217,1,HU,"MULTIPOLYGON (((-100.3632592505002 25.66017518015729, -100.3632434905059 25.66017061077224, -100.3632409637848 25.66016987776812, -100.3631961275565 25.66015687719824, -100.3632129031489 25.66011049641762, -100.3632258752874 25.66007463254635, -100.3632406061978 25.66003390565508, -100.3632609379559 25.65997769283515, -100.3632659438821 25.6599638538772, -100.363281953724 25.65996849586525, -100.3633218973888 25.65998007856035, -100.3634590056149 25.66001983410647, -100.3634526552952 25.66003739189925, -100.3634251117283 25.66011354060877, -100.3633891895664 25.66021285660435, -100.3633736354557 25.66020834670557, -100.3633334088608 25.6601966827035, -100.3632943826648 25.66018536681954, -100.3632592505002 25.66017518015729)))",2020,01,033,010,457.821905038,Centrito,HABITACIONAL UNIFAMILIAR,1
01 033 008,DEL VALLE,,GUADALQUIVIR 212,2,C,"MULTIPOLYGON (((-100.3633771513415 25.66043036236833, -100.3633797542706 25.66042316657941, -100.3633986787947 25.66037084380022, -100.3634235818286 25.66030199416368, -100.3634322926555 25.66027791006588, -100.363446934658 25.66023742866382, -100.3634494969959 25.66023034340272, -100.3634741444996 25.66023748959173, -100.3635790633587 25.66026791120253, -100.3635974110691 25.66027323103586, -100.3636395727387 25.66028545652589, -100.3636250476588 25.66032561452922, -100.3636005165905 25.66039343686989, -100.3635842559035 25.66043839447505, -100.3635766412985 25.66045944644287, -100.3635672920827 25.66048529620052, -100.3634677175235 25.66045652837604, -100.363441832899 25.66044904975119, -100.3633771513415 25.66043036236833)))",2020,01,033,008,466.8662836508,Centrito,COMERCIO,1
01 033 009,DEL VALLE,,AMAZONAS OTE 215,1,HU,"MULTIPOLYGON (((-100.3634494969959 25.66023034340272, -100.3633908237405 25.66021333069414, -100.3633891895664 25.66021285660435, -100.3634251117283 25.66011354060877, -100.3634526552952 25.66003739189925, -100.3634590056149 25.66001983410647, -100.3636488781285 25.66007488863562, -100.3636404078484 25.66009830779325, -100.3636137278716 25.66017207211953, -100.363604731178 25.66019694439239, -100.3636002873995 25.6602092296914, -100.3635878388673 25.66024364862724, -100.3635790633587 25.66026791120253, -100.3634741444996 25.66023748959173, -100.3634494969959 25.66023034340272)))",2020,01,033,009,450.2587798816,Centrito,HABITACIONAL UNIFAMILIAR,1
01 033 007,DEL VALLE,,AMAZONAS OTE 213,1,HU,"MULTIPOLYGON (((-100.3637416311354 25.66031504972529, -100.3637275622454 25.66031097019921, -100.3636395727387 25.66028545652589, -100.3635974110691 25.66027323103586, -100.3635790633587 25.66026791120253, -100.3635878388673 25.66024364862724, -100.3636002873995 25.6602092296914, -100.363604731178 25.66019694439239, -100.3636137278716 25.66017207211953, -100.3636404078484 25.66009830779325, -100.3636488781285 25.66007488863562, -100.3636996673427 25.6600896148057, -100.3637612610915 25.66010747407958, -100.3637825323 25.66011364145373, -100.3638473334543 25.66013243137319, -100.3638416785811 25.66014806679845, -100.3638271844836 25.66018813875808, -100.363818883249 25.66021109046584, -100.3638049473797 25.66024961872159, -100.3637955856691 25.66027550291824, -100.3637899481583 25.66029108942456, -100.3637775179939 25.66032545493401, -100.3637416311354 25.66031504972529)))",2020,01,033,007,470.6114217175,Centrito,HABITACIONAL UNIFAMILIAR,1
01 033 004,DEL VALLE,,RIO GUADALQUIVIR OTE 208,1,C,"MULTIPOLYGON (((-100.3637719035266 25.66054441027951, -100.3638293961596 25.66038545599537, -100.3638441143462 25.66034476438072, -100.3639434382021 25.6603735631832, -100.3639860627002 25.66038592238449, -100.364034693179 25.66040002305483, -100.3640190546364 25.66044326034438, -100.3640034894959 25.66048629560702, -100.3639695467082 25.66058014171949, -100.3639625483537 25.6605994896532, -100.3637719035266 25.66054441027951)))",2020,01,033,004,467.2296485908,Centrito,COMERCIO,1
01 052 018,DEL VALLE,,RIO ORINOCO 390,2,HM,"MULTIPOLYGON (((-100.3596172249195 25.65789691710142, -100.3596670213074 25.65791109419312, -100.3596812598452 25.6579151481676, -100.3597042751656 25.65792170078474, -100.359755055982 25.6579361575938, -100.3597696143338 25.65794030247865, -100.3598375449936 25.65795964292477, -100.3598691812083 25.65796864955656, -100.3600584989043 25.65802254849287, -100.3600428941091 25.65806640626367, -100.3600371344985 25.6580825932837, -100.3600222498858 25.65812442733418, -100.3600156358982 25.65814301672089, -100.3600026656882 25.65817947169997, -100.3600014888558 25.65818277903723, -100.3599792072854 25.65824540373468, -100.3596908336463 25.65816284042911, -100.3596651953624 25.65815549966181, -100.3596109215289 25.65813996031677, -100.3595667399147 25.65812731093332, -100.3595651113274 25.65812627155146, -100.3595635397244 25.65812516211794, -100.3595620281347 25.65812398621603, -100.3595605805633 25.65812274561416, -100.359559200029 25.65812144299287, -100.3595578895712 25.65812008283812, -100.3595566531948 25.65811866691841, -100.359555492943 25.65811719972901, -100.3595544118245 25.65811568304769, -100.3595534118828 25.65811412136972, -100.3595524951508 25.65811251828763, -100.3595521163705 25.65811179500634, -100.3595513245504 25.65811013839446, -100.3595506210228 25.65810844935986, -100.3595500078106 25.65810673059224, -100.3595494859815 25.65810498840178, -100.3595490565622 25.65810322548754, -100.359548721586 25.65810144544203, -100.3595484801077 25.65809965278837, -100.3595483341709 25.65809785202192, -100.3595482828204 25.65809604676305, -100.3595483280994 25.65809424150705, -100.359548468067 25.65809244078633, -100.35954870375 25.65809064729997, -100.3595490332279 25.65808886738591, -100.3595494565212 25.65808710284968, -100.359549823616 25.65808582909452, -100.3596172249195 25.65789691710142)))",2020,01,052,018,1199.569115304,Centrito,HABITACIONAL MULTIFAMILIAR,1
01 052 019,DEL VALLE,,RIO COLORADO OTE 355,1,S,"MULTIPOLYGON (((-100.3596172249195 25.65789691710142, -100.3596870719603 25.65770118098884, -100.3596879548186 25.65769944557767, -100.35968888306 25.6576978469798, -100.3596898994881 25.65769629450965, -100.3596910011352 25.65769479000061, -100.3596921870665 25.65769333887859, -100.3596934523325 25.65769194389833, -100.359694793996 25.65769060960146, -100.3596962090996 25.65768933872418, -100.3596976936897 25.65768813401193, -100.3596992428371 25.65768700002494, -100.3597008555662 25.65768593857803, -100.359702588295 25.6576849175453, -100.3597043797478 25.65768397993232, -100.359706154592 25.65768315894407, -100.3597079732193 25.65768242151475, -100.3597098306597 25.65768176859353, -100.3597117219531 25.65768120203232, -100.3597136431358 25.65768072367378, -100.3597155882315 25.65768033357363, -100.3597175532865 25.65768003447723, -100.3597195313282 25.65767982644955, -100.3597215203647 25.65767970950919, -100.3597235124375 25.65767968463309, -100.359725502556 25.65767975096491, -100.3597274877423 25.65767990943523, -100.3599451056549 25.6577437617787, -100.3599354628305 25.65777232357438, -100.3598940376825 25.65789502471274, -100.3598813540538 25.65793259476392, -100.3598691812083 25.65796864955656, -100.3598375449936 25.65795964292477, -100.3597696143338 25.65794030247865, -100.359755055982 25.6579361575938, -100.3597042751656 25.65792170078474, -100.3596812598452 25.6579151481676, -100.3596670213074 25.65791109419312, -100.3596172249195 25.65789691710142)))",2020,01,052,019,685.2048266071,Centrito,SERVICIOS,1
01 052 011,DEL VALLE,,RIO COLORADO 325,1,C,"MULTIPOLYGON (((-100.3608131102553 25.65824347628499, -100.360755863246 25.65822667308503, -100.3607055118882 25.65821189481958, -100.3606530085834 25.65819648382181, -100.3606268583909 25.65818880851888, -100.3607037705212 25.65796636066796, -100.3608957323726 25.65802192402727, -100.3608848070587 25.65805385469921, -100.3608428711313 25.65817641186399, -100.3608380819413 25.65819040763266, -100.3608233412503 25.65823348817816, -100.3608193041293 25.65824528567374, -100.3608131102553 25.65824347628499)))",2020,01,052,011,524.1606896844,Centrito,COMERCIO,1
01 052 021,DEL VALLE,,RIO ORINOCO OTE 300,1,S,"MULTIPOLYGON (((-100.3616872311227 25.65874560397487, -100.3616985415874 25.65871111092949, -100.3617168095176 25.65865540058683, -100.3617441290227 25.65857208277179, -100.3617620329557 25.65851748183279, -100.361880396175 25.65855139258584, -100.3620092375521 25.65858830501666, -100.3619472058209 25.65876025898138, -100.3619319127528 25.6588026522797, -100.3619306022793 25.65880401248871, -100.3619291509495 25.65880525031904, -100.3619275735613 25.65880635299245, -100.3619258849532 25.65880731134184, -100.3619241009497 25.658808115288, -100.3619222393881 25.65880875653865, -100.3619213972342 25.65880898650171, -100.3619194542135 25.65880938473805, -100.3619174773391 25.65880960903672, -100.3619154855059 25.6588096565128, -100.3619134986353 25.65880952698044, -100.3619123173173 25.65880936555462, -100.3616872311227 25.65874560397487)))",2020,01,052,021,674.8537467583,Centrito,SERVICIOS,1
01 052 001,DEL VALLE,,RIO COLORADO 301,1,S,"MULTIPOLYGON (((-100.3617620329557 25.65851748183279, -100.3617735831294 25.65848225793117, -100.3617869607445 25.65844145982743, -100.3618353479101 25.65829389328374, -100.3620390698186 25.65835288733735, -100.3620409349266 25.65835352361048, -100.3620427718354 25.65835422063883, -100.3620445805553 25.65835497932523, -100.3620463570611 25.65835579609573, -100.3620480993708 25.65835667187173, -100.3620498054717 25.65835760486624, -100.3620514723552 25.65835859330163, -100.3620530990147 25.65835963628439, -100.3620546814457 25.65836073204618, -100.3620562196378 25.65836187968425, -100.3620577105823 25.65836307742088, -100.3620591522767 25.65836432437192, -100.3620605426981 25.65836561784766, -100.3620618798339 25.65836695606114, -100.3620631616817 25.65836833812816, -100.3620643882107 25.6583697613404, -100.3620655058699 25.65837115938537, -100.3620666166989 25.65837265771236, -100.3620676661813 25.65837419272651, -100.3620686532801 25.65837576082604, -100.3620695759929 25.65837736112671, -100.3620704342888 25.65837899092025, -100.362071226145 25.65838064751691, -100.3620719505551 25.65838233002323, -100.3620726074781 25.65838403482809, -100.3620731949013 25.65838576014458, -100.362073711798 25.65838750327366, -100.3620741591539 25.65838926330324, -100.3620745339397 25.65839103665014, -100.3620748381168 25.65839282058746, -100.3620750696829 25.658394614231, -100.362075229593 25.6583964139604, -100.3620753158343 25.65839821798869, -100.3620753303684 25.65840002358897, -100.3620752721683 25.6584018280622, -100.3620751402278 25.65840363051491, -100.3620749364876 25.65840542641467, -100.3620747439891 25.65840672111782, -100.3620566521773 25.6584568708994, -100.3620384850466 25.65850723174995, -100.3620092375521 25.65858830501666, -100.361880396175 25.65855139258584, -100.3617620329557 25.65851748183279)))",2020,01,052,001,674.1328773278,Centrito,SERVICIOS,1
01 063 006,,,RIO COLORADO 308 DEL VALLE,2,HU,"MULTIPOLYGON (((-100.3613197908139 25.65800872632667, -100.3613564171233 25.6579037667036, -100.3613847548839 25.65782255938334, -100.3613973279935 25.65778652873412, -100.3614619686211 25.65780527251235, -100.3615462438392 25.6578297098904, -100.3615568931803 25.6578327976832, -100.3615861766351 25.6578412895815, -100.3615646258896 25.65790634722873, -100.3615443888571 25.65796743715407, -100.3615318783198 25.65800520344608, -100.3615161084044 25.65805280709187, -100.3615121854433 25.65806465048888, -100.3613468499156 25.65801599757253, -100.3613197908139 25.65800872632667)))",2020,01,063,006,518.1947691255,Centrito,HABITACIONAL UNIFAMILIAR,1
01 063 010,DEL VALLE,,RIO COLORADO 314,2,HU,"MULTIPOLYGON (((-100.3609387656998 25.65790092128751, -100.3609698828063 25.65781231710972, -100.3609765769312 25.65779325473688, -100.3610009515826 25.65772384700085, -100.3610176082603 25.65767641841795, -100.361046447871 25.657684780941, -100.3612084255309 25.65773175098385, -100.36119164411 25.65778082126088, -100.3611909228956 25.65778292896055, -100.3611830610219 25.65780591706802, -100.3611492696118 25.65790472515999, -100.361131046709 25.65795801082065, -100.3610678351662 25.65794037312863, -100.3610640546502 25.65793931861694, -100.3609387656998 25.65790092128751)))",2020,01,063,010,530.1484753706,Centrito,HABITACIONAL UNIFAMILIAR,1
